cancel_rate,drift,mean_depth,mean_depth_excess,d2_excess,timing_cv,isolated_frac,growth_rate,Q_tail_1,Q_tail_2,Q_tail_3,Q_tail_4,Q_tail_5,Q_tail_6,r_plus,r_squared,process,seed
0.387451171875,0.5558369195065133,5.938232421875,-2.4252155178935246,-2.6355914221815233,0.9114080485756667,0.0,0.22509765625,1.0,0.9948567229977957,0.9926524614254225,0.9919177075679647,0.9902032819005633,0.9875091844232182,0.9982718727578432,0.9681523973127751,IID_Gaussian,0
0.39306640625,1.2897203379135023,5.9951171875,1.0624725185784523,0.9853293493418045,0.9225755922814416,0.0006211180124223603,0.2138671875,1.0,0.999755859375,0.99951171875,0.9990234375,0.99853515625,0.998291015625,0.9996090695302925,0.9846153626775429,IID_Gaussian,1
0.387939453125,0.6196528689332079,5.984130859375,0.38888470037571,0.6561547337487748,0.8967199234255887,0.0,0.22412109375,1.0,0.9992673992673993,0.9987789987789988,0.998046398046398,0.9958485958485959,0.9936507936507937,0.9985798637450034,0.9168122106294148,IID_Gaussian,2
0.386474609375,0.4282050206531238,5.960205078125,-1.0780398814880399,-1.3188929598094041,0.9105083598908025,0.0,0.22705078125,1.0,0.9968191827746513,0.9955957915341326,0.9948617567898214,0.9936383655493026,0.992414974308784,0.9989181732622407,0.9937916475490375,IID_Gaussian,3
0.399169921875,2.087419705747186,5.966552734375,-0.6888558087486777,0.9853293493418045,0.8796909164761542,0.0,0.20166015625,1.0,0.999755859375,0.9990234375,0.99609375,0.989013671875,0.982666015625,0.9955545407619999,0.9129879049537157,IID_Gaussian,4
0.387451171875,0.5558369195065133,5.995361328125,1.0774411367607355,0.9853293493418045,0.9174113867587289,0.000630119722747322,0.22509765625,1.0,0.999755859375,0.99951171875,0.999267578125,0.998779296875,0.998046875,0.999584608589002,0.9381979454607049,IID_Gaussian,5
0.399658203125,2.151235655173881,5.973876953125,-0.2397972632801828,0.21725524629140167,0.8825007864718194,0.0,0.20068359375,1.0,0.9987784021500122,0.9980454434400196,0.9970681651600293,0.9941363303200587,0.9902272172000978,0.997890082032535,0.8961173807110954,IID_Gaussian,6
0.3798828125,-0.43331029660725473,5.996337890625,1.1373156094898682,0.9853293493418045,0.9245278147981785,0.0,0.240234375,1.0,0.999755859375,0.99951171875,0.999267578125,0.9990234375,0.998779296875,0.9997557102570737,0.9999999791077788,IID_Gaussian,7
0.388671875,0.71537679307325,5.9833984375,0.3439788458288605,0.32698011815574496,0.9172646291845695,0.0,0.22265625,1.0,0.9987787005373717,0.9980459208597948,0.9975574010747436,0.9965803615046409,0.9953590620420127,0.9991674570205076,0.9729121736480385,IID_Gaussian,8
0.386474609375,0.4282050206531238,5.948974609375,-1.7665963178730653,-2.7453162940458666,0.9169129861859068,0.0018951358180669614,0.22705078125,1.0,0.995343137254902,0.9946078431372549,0.9943627450980392,0.9941176470588236,0.9938725490196079,0.999655049770185,0.9246449424092712,IID_Gaussian,9
0.38232421875,-0.11423054947378121,5.981689453125,0.2391985185528784,-0.0021944974372848695,0.9218302675545308,0.0,0.2353515625,1.0,0.9982897630100172,0.9973124847300269,0.9970681651600293,0.9968238455900318,0.9965795260200342,0.9996081419872539,0.8768722651490644,IID_Gaussian,10
0.376953125,-0.816205993167423,5.976318359375,-0.09011108145735117,-0.11191936930162813,0.9238014425023643,0.0006476683937823834,0.24609375,1.0,0.9982893450635386,0.9973118279569892,0.9965786901270772,0.9956011730205279,0.9943792766373412,0.9990438916427563,0.9927382272657627,IID_Gaussian,11
0.379638671875,-0.4652182713206021,5.965576171875,-0.7487302814778103,-0.879993472352031,0.9289984373871313,0.0,0.24072265625,1.0,0.9973098557104426,0.9963316214233309,0.9953533871362191,0.9938860357055515,0.9929078014184397,0.9988701383143435,0.9943128096484875,IID_Gaussian,12
0.3662109375,-2.2201568805547067,5.977294921875,-0.030236608728218522,-0.3313691130303147,1.0005056345285959,0.0,0.267578125,1.0,0.9982885085574572,0.9980440097799511,0.997799511002445,0.9968215158924205,0.9951100244498777,0.9992399223738119,0.8486897934069636,IID_Gaussian,13
0.400146484375,2.2150516046005757,5.955322265625,-1.3774122451337032,-1.0994432160807175,0.8931953910276805,0.0,0.19970703125,1.0,0.9968207385668868,0.9951088285644412,0.9938860357055515,0.9911958914159942,0.9885057471264368,0.997932848094319,0.9758790098974239,IID_Gaussian,14
0.390625,0.9706405907800288,5.99072265625,0.7930373912973554,0.9853293493418045,0.8999066646554046,0.0,0.21875,1.0,0.999755859375,0.99951171875,0.998779296875,0.9970703125,0.99560546875,0.99892401156691,0.9252437530997052,IID_Gaussian,15
0.384521484375,0.17294122294634498,5.992431640625,0.8978177185733375,0.9853293493418045,0.9515181261856868,0.0006349206349206349,0.23095703125,1.0,0.999755859375,0.99951171875,0.999267578125,0.997802734375,0.99609375,0.9990953354124852,0.861870850150629,IID_Gaussian,16
0.37744140625,-0.7523900437407283,5.967041015625,-0.6589185723841113,-1.0994432160807175,0.9115522229223679,0.0,0.2451171875,1.0,0.9973085392708588,0.9968191827746513,0.9963298262784438,0.9953511132860289,0.9943724002936138,0.9992632065869772,0.969699275409603,IID_Gaussian,17
0.393798828125,1.3854442620535445,5.98095703125,0.1942926640060289,0.6561547337487748,0.9329741450735307,0.0012399256044637321,0.21240234375,1.0,0.9992673992673993,0.9985347985347985,0.9968253968253968,0.9946275946275946,0.9931623931623932,0.9983836022757719,0.9783167746896455,IID_Gaussian,18
0.369873046875,-1.7415372598544963,5.98046875,0.16435542764146258,0.32698011815574496,0.95630160199475,0.0006600660066006601,0.26025390625,1.0,0.9987787005373717,0.9978016609672692,0.9965803615046409,0.9953590620420127,0.9948705422569614,0.9989713087608086,0.9844298959830317,IID_Gaussian,19
0.380859375,-0.30567839775386535,5.996337890625,1.1373156094898682,0.9853293493418045,0.9157900127922701,0.0,0.23828125,1.0,0.999755859375,0.99951171875,0.999267578125,0.9990234375,0.998779296875,0.9997557102570737,0.9999999791077788,IID_Gaussian,20
0.3681640625,-1.9648930828479279,5.980712890625,0.17932404582374575,-0.2216442411659714,0.9089072410950693,0.001326259946949602,0.263671875,1.0,0.9982889269127353,0.9978000488878025,0.9975556098753361,0.9973111708628697,0.9970667318504033,0.9997060276277902,0.9730319955035883,IID_Gaussian,21
0.384521484375,0.17294122294634498,5.985107421875,0.44875917310484265,0.21725524629140167,0.9036615281177052,0.0,0.23095703125,1.0,0.9987784021500122,0.9982897630100172,0.9980454434400196,0.9975568043000245,0.9968238455900318,0.9995348868957852,0.970346500186267,IID_Gaussian,22
0.3876953125,0.5877448942198605,5.95556640625,-1.36244362695142,-1.0994432160807175,0.9214445129539018,0.0,0.224609375,1.0,0.9968207385668868,0.9953533871362191,0.9943751528491074,0.991440449987772,0.987772071411103,0.9977847663613337,0.9369383043532424,IID_Gaussian,23
0.389892578125,0.8749166666399868,5.978759765625,0.05957510036548045,0.6561547337487748,0.8668866212528596,0.0,0.22021484375,1.0,0.9992673992673993,0.9985347985347985,0.9970695970695971,0.9938949938949939,0.9914529914529915,0.9979661519895646,0.9475378293549356,IID_Gaussian,24
0.3974609375,1.8640638827537548,5.984619140625,0.41882193674027635,0.21725524629140167,0.8979508369913555,0.0006142506142506142,0.205078125,1.0,0.9987784021500122,0.9982897630100172,0.997801123870022,0.9973124847300269,0.9968238455900318,0.9995104037935122,0.9999999160623502,IID_Gaussian,25
