cancel_rate,drift,mean_depth,mean_depth_excess,d2_excess,timing_cv,isolated_frac,growth_rate,Q_tail_1,Q_tail_2,Q_tail_3,Q_tail_4,Q_tail_5,Q_tail_6,r_plus,r_squared,mean_rho,std_rho,mean_surp_inst,mean_surp_base,T_actual,topic,case_study,paraphrase_idx,seed,generating_model,block_size,signal
0.3359375,1.7424736714702194,5.546875,-3.3920233680366536,-2.6635487071163877,0.8000023434170243,0.0,0.328125,1.0,0.9761904761904762,0.9642857142857143,0.9365079365079365,0.8928571428571429,0.8650793650793651,0.9686388903329629,0.9656060444109096,-0.12344661355018616,0.49534541368484497,1.0689842700958252,0.9455376863479614,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000021,base,16,C
0.328125,1.4756323741547186,5.875,0.23673316424912033,-0.04489127034465989,0.7631501587474969,0.0,0.34375,1.0,0.9921568627450981,0.9882352941176471,0.984313725490196,0.9764705882352941,0.9568627450980393,0.9915936607507814,0.8648428448476966,0.39361828565597534,0.9124073386192322,0.512580931186676,0.9061992168426514,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,22,inst,16,C
0.1875,-3.3275109775242924,5.541666666666667,-3.4496226780729327,-0.9177770826019059,0.9346801951948505,0.05555555555555555,0.625,1.0,0.9791666666666666,0.9479166666666666,0.90625,0.8645833333333334,0.84375,0.9617785855181,0.9908174799424423,-0.23193541169166565,1.2197445631027222,1.1756764650344849,0.9437410831451416,106,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000022,base,16,C
0.2578125,-0.9259393016847868,5.89453125,0.4527305768851783,0.7032965687329766,0.9666918347043565,0.015151515151515152,0.484375,1.0,0.99609375,0.98828125,0.9765625,0.96875,0.96484375,0.9916638242646785,0.976441337854549,0.31346431374549866,0.8148004412651062,0.41178104281425476,0.7252454161643982,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,23,inst,16,C
0.35546875,2.4095769147589707,5.734375,-1.318448206730497,-0.4189851898834781,0.8327304485846546,0.01098901098901099,0.2890625,1.0,0.9882352941176471,0.9686274509803922,0.9490196078431372,0.9333333333333333,0.9176470588235294,0.9816373259112862,0.9976559272507963,-0.15735667943954468,0.6449838876724243,0.9154364466667175,0.7580797672271729,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000023,base,16,C
0.328125,1.4756323741547186,5.87109375,0.19353368172190874,0.7032965687329766,0.7870240579842486,0.0,0.34375,1.0,0.99609375,0.98828125,0.9765625,0.9609375,0.94921875,0.9876309181592152,0.9877049643059362,0.3919439911842346,0.875338613986969,0.523685097694397,0.9156290292739868,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,24,inst,16,C
0.26704545454545453,-0.6105814048573776,5.732954545454546,-1.3341571094676605,-1.0991559526813275,0.7483484438622964,0.02127659574468085,0.4659090909090909,1.0,0.9828571428571429,0.9657142857142857,0.9485714285714286,0.9371428571428572,0.9314285714285714,0.9863420440156444,0.9675019628841491,-0.08473203331232071,0.8736856579780579,1.4270330667495728,1.3423010110855103,190,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000024,base,16,C
0.27734375,-0.2588360583960353,5.87109375,0.19353368172190874,-0.04489127034465989,0.8798181630314299,0.0,0.4453125,1.0,0.98828125,0.9765625,0.97265625,0.96875,0.96484375,0.9944122224404172,0.926412410386198,0.36093804240226746,0.8891274333000183,0.5680623054504395,0.9290003776550293,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,25,inst,16,C
0.27734375,-0.2588360583960353,5.94140625,0.9711243672117175,0.7032965687329766,0.6563882760487689,0.014084507042253521,0.4453125,1.0,0.99609375,0.9921875,0.98828125,0.984375,0.98046875,0.9960551622400232,0.9999945318250933,-0.11663306504487991,0.5830444097518921,0.8299259543418884,0.7132928967475891,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000025,base,16,C
0.2421875,-1.459621896315788,5.875,0.23673316424912033,0.7032965687329766,0.8997988343262535,0.0,0.515625,1.0,0.99609375,0.98828125,0.97265625,0.9609375,0.95703125,0.9892513221477021,0.97001614097003,0.3156295716762543,0.864984929561615,0.5002163648605347,0.8158459067344666,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,26,inst,16,C
0.27734375,-0.2588360583960353,5.8984375,0.4959300594123899,-0.04489127034465989,0.8408792763046754,0.028169014084507043,0.4453125,1.0,0.9921568627450981,0.9882352941176471,0.984313725490196,0.9803921568627451,0.9764705882352941,0.9960237907202696,0.9999944443325324,-0.12923014163970947,0.549807071685791,0.8458539247512817,0.716623842716217,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000026,base,16,C
0.3125,0.9419497795237175,5.8046875,-0.5408575212406884,-0.4189851898834781,0.9621522548179405,0.0,0.375,1.0,0.9882352941176471,0.9725490196078431,0.9607843137254902,0.9568627450980393,0.9490196078431372,0.99032280399647,0.9497042443782893,0.3526763319969177,0.8911449313163757,0.4845593273639679,0.837235689163208,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,27,inst,16,C
0.3,0.5150037038189161,5.6375,-2.3897953734053425,-0.11971005425241929,0.6680868296130378,0.0,0.4,1.0,0.9875,0.95,0.9125,0.9,0.8875,0.9735945674212559,0.9402781396737392,-0.40296638011932373,1.3938757181167603,1.4655795097351074,1.0626131296157837,81,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000027,base,16,C
0.27734375,-0.2588360583960353,5.8828125,0.3231321293035435,0.7032965687329766,0.854855856756019,0.0,0.4453125,1.0,0.99609375,0.9921875,0.9765625,0.9609375,0.95703125,0.9888611613936484,0.9560876964811177,0.3805277347564697,0.9327914118766785,0.3761642873287201,0.7566919922828674,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,28,inst,16,C
0.1875,-3.3275109775242924,5.53125,-3.5648212981455,-1.915360868038751,0.7850204384899039,0.16666666666666666,0.625,1.0,0.96875,0.9375,0.90625,0.875,0.84375,0.9660599807293988,0.9995827025327584,-0.4815114736557007,1.4874355792999268,1.8549270629882812,1.3734157085418701,47,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000028,base,16,C
0.2890625,0.14142588757721564,5.8984375,0.4959300594123899,0.7032965687329766,0.9110751610627786,0.0,0.421875,1.0,0.99609375,0.98828125,0.98046875,0.97265625,0.9609375,0.9912583711035183,0.9908561123565834,0.3751157522201538,0.9400409460067749,0.6606985926628113,1.0358144044876099,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,29,inst,16,C
0.28515625,0.008005238919465321,5.8984375,0.4959300594123899,-0.04489127034465989,1.1323886483857162,0.0136986301369863,0.4296875,1.0,0.9921568627450981,0.9882352941176471,0.984313725490196,0.9803921568627451,0.9764705882352941,0.9960237907202696,0.9999944443325324,-0.12948627769947052,0.7240632772445679,0.9215922355651855,0.7921059131622314,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000029,base,16,C
0.2734375,-0.39225670705378557,5.87890625,0.27993264677633195,0.7032965687329766,0.950593560841768,0.0,0.453125,1.0,0.99609375,0.984375,0.97265625,0.96875,0.95703125,0.9904448423600085,0.9802695608626946,0.3418707847595215,0.6462093591690063,0.38308942317962646,0.7249602675437927,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,30,inst,16,C
0.23046875,-1.859883842289039,5.9140625,0.6687279895212362,0.7032965687329766,0.7647107773942974,0.01694915254237288,0.5390625,1.0,0.99609375,0.98828125,0.98046875,0.9765625,0.97265625,0.9940627089652826,0.9708543259014171,-0.12056942284107208,0.6267444491386414,0.6197469830513,0.49917757511138916,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000030,base,16,C
0.28515625,0.008005238919465321,5.8828125,0.3231321293035435,0.7032965687329766,0.9020451746202084,0.0,0.4296875,1.0,0.99609375,0.9921875,0.9765625,0.9609375,0.95703125,0.9888611613936484,0.9560876964811177,0.37012559175491333,0.7839895486831665,0.5519869327545166,0.9221125841140747,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,31,inst,16,C
0.31640625,1.0753704281814678,5.80859375,-0.4976580387134768,-1.1671730289611146,0.8994553375560119,0.012345679012345678,0.3671875,1.0,0.984251968503937,0.9763779527559056,0.9724409448818898,0.9645669291338582,0.9566929133858267,0.9931267808979678,0.9893202407935187,-0.25196799635887146,0.7315118312835693,0.8376041054725647,0.5856361389160156,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000031,base,16,C
0.25390625,-1.059359950342537,5.90625,0.5823290244668131,0.7032965687329766,0.7803394214451753,0.0,0.4921875,1.0,0.99609375,0.9921875,0.984375,0.97265625,0.9609375,0.9908674187692903,0.9638326938154764,0.3299386203289032,0.8560881614685059,0.3299027681350708,0.6598413586616516,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,32,inst,16,C
0.26171875,-0.7925186530270365,5.90625,0.5823290244668131,0.32920264919415837,0.8874705237139278,0.014925373134328358,0.4765625,1.0,0.9921875,0.984375,0.98046875,0.9765625,0.97265625,0.9952382820213871,0.9739216617740921,-0.10239666700363159,0.6086740493774414,1.5887606143951416,1.4863638877868652,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000032,base,16,C
0.2421875,-1.459621896315788,5.94140625,0.9711243672117175,0.7032965687329766,0.7327245361673371,0.0,0.515625,1.0,0.99609375,0.9921875,0.98828125,0.984375,0.98046875,0.9960551622400232,0.9999945318250933,0.3224453926086426,0.9377979040145874,0.3970012366771698,0.7194465398788452,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,33,inst,16,C
0.37109375,2.943259509389972,5.51953125,-3.694419745727135,-4.15992438527166,0.769828813113263,0.0,0.2578125,1.0,0.9603174603174603,0.9325396825396826,0.9246031746031746,0.9087301587301587,0.8809523809523809,0.9803570666871123,0.9660137692157972,-0.20037314295768738,0.698368489742279,0.8141181468963623,0.6137450933456421,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,1000033,base,16,C
0.32421875,1.3422117254969683,5.84765625,-0.06566321344136083,0.32920264919415837,0.8929949607920529,0.0,0.3515625,1.0,0.9921875,0.98046875,0.96875,0.95703125,0.94921875,0.9887892762100936,0.9955636477006592,0.38844171166419983,0.8468608856201172,0.3313713073730469,0.7198129892349243,256,shaped_founding_fathers_slavery,CS-PHANTOM-001,0,34,inst,16,C
