cancel_rate,drift,mean_depth,mean_depth_excess,d2_excess,timing_cv,isolated_frac,growth_rate,Q_tail_1,Q_tail_2,Q_tail_3,Q_tail_4,Q_tail_5,Q_tail_6,r_plus,r_squared,mean_rho,std_rho,mean_surp_inst,mean_surp_base,T_actual,topic,category,paraphrase_idx,seed,block_size,signal
0.26953125,-0.5256773557115358,5.79296875,-0.6704559688223232,-0.04489127034465989,0.8888536283909957,0.0,0.4609375,1.0,0.9921568627450981,0.9803921568627451,0.9607843137254902,0.9450980392156862,0.9372549019607843,0.9850611231298688,0.9842425040655942,0.21063676476478577,0.5070433020591736,0.28151196241378784,0.4921487271785736,256,control_chemistry_organic,control,1,13,16,C
0.29296875,0.2748465362349659,5.8671875,0.15033419919469715,0.7032965687329766,0.9593998123827208,0.0,0.4140625,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.23464451730251312,0.6031675934791565,0.3194872736930847,0.5541317462921143,256,control_chemistry_organic,control,1,14,16,C
0.25390625,-1.059359950342537,5.921875,0.7551269545756595,0.7032965687329766,0.8559252303793831,0.03076923076923077,0.4921875,1.0,0.99609375,0.9921875,0.984375,0.9765625,0.97265625,0.9936706506001096,0.9846095996310225,0.2676469385623932,0.6469860672950745,0.29086393117904663,0.5585108399391174,256,control_chemistry_organic,control,1,15,16,C
0.328125,1.4756323741547186,5.65625,-2.182437857274729,-0.4189851898834781,0.7480451990438705,0.0,0.34375,1.0,0.9882352941176471,0.9607843137254902,0.9254901960784314,0.9058823529411765,0.8980392156862745,0.9752850743282497,0.9578314452232521,0.24403691291809082,0.6670336723327637,0.30574965476989746,0.5497866272926331,256,control_chemistry_organic,control,1,16,16,C
0.26953125,-0.5256773557115358,5.8671875,0.15033419919469715,0.7032965687329766,0.994416411771246,0.014492753623188406,0.4609375,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.19114166498184204,0.6221641898155212,0.304326593875885,0.4954683184623718,256,control_chemistry_organic,control,1,17,16,C
0.234375,-1.7264631936312886,5.8671875,0.15033419919469715,0.7032965687329766,0.9532367525275428,0.0,0.53125,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.22083395719528198,0.5909035801887512,0.25792205333709717,0.47875601053237915,256,control_chemistry_organic,control,1,18,16,C
0.23828125,-1.5930425449735384,5.921875,0.7551269545756595,0.7032965687329766,0.8054025434675094,0.0,0.5234375,1.0,0.99609375,0.9921875,0.984375,0.9765625,0.97265625,0.9936706506001096,0.9846095996310225,0.17842914164066315,0.5894268155097961,0.2907843589782715,0.4692135155200958,256,control_chemistry_organic,control,1,19,16,C
0.26953125,-0.5256773557115358,5.8671875,0.15033419919469715,0.7032965687329766,0.8928125959676797,0.0,0.4609375,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.17884398996829987,0.5606510043144226,0.15442809462547302,0.3332720696926117,256,control_chemistry_organic,control,1,20,16,C
0.25390625,-1.059359950342537,5.8671875,0.15033419919469715,0.7032965687329766,0.8678064300291857,0.015384615384615385,0.4921875,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.23181405663490295,0.5790699124336243,0.3335515260696411,0.5653655529022217,256,control_chemistry_organic,control,1,21,16,C
0.265625,-0.6590980043692862,5.8671875,0.15033419919469715,0.7032965687329766,1.0212422956455798,0.014705882352941176,0.46875,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.21715089678764343,0.5546447038650513,0.2111780345439911,0.4283289313316345,256,control_chemistry_organic,control,1,22,16,C
0.30078125,0.5416878335504666,5.8671875,0.15033419919469715,0.7032965687329766,0.8278743866070506,0.0,0.3984375,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.24991512298583984,0.6178589463233948,0.2834733724594116,0.5333884954452515,256,control_chemistry_organic,control,1,23,16,C
0.27734375,-0.2588360583960353,5.640625,-2.355235787383575,-2.2894547875775695,0.9723809306087408,0.028169014084507043,0.4453125,1.0,0.9724409448818898,0.9448818897637795,0.9291338582677166,0.9212598425196851,0.9173228346456693,0.9858986118441717,0.8936985873435447,0.23580864071846008,0.5989449620246887,0.3589291274547577,0.5947377681732178,256,control_chemistry_organic,control,1,24,16,C
0.29296875,0.2748465362349659,5.8359375,-0.19526166102299564,-0.04489127034465989,0.764850220603481,0.013333333333333334,0.4140625,1.0,0.98828125,0.9765625,0.96875,0.95703125,0.9453125,0.9891486817232018,0.9954568218629621,0.20905306935310364,0.7267381548881531,0.2633346617221832,0.4723876714706421,256,control_chemistry_organic,control,1,25,16,C
0.3203125,1.208791076839218,5.8671875,0.15033419919469715,0.7032965687329766,0.8873443370896993,0.012195121951219513,0.359375,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.23156015574932098,0.646125078201294,0.2528174817562103,0.4843776822090149,256,control_chemistry_organic,control,1,26,16,C
0.24609375,-1.3262012476580378,5.8671875,0.15033419919469715,0.7032965687329766,0.8724101912847875,0.0,0.5078125,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.20874138176441193,0.526131808757782,0.20243221521377563,0.41117358207702637,256,control_chemistry_organic,control,1,27,16,C
0.23046875,-1.859883842289039,5.8671875,0.15033419919469715,0.7032965687329766,0.8650861746034986,0.01694915254237288,0.5390625,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.2223464697599411,0.6331074237823486,0.34923356771469116,0.5715800523757935,256,control_chemistry_organic,control,1,28,16,C
0.2578125,-0.9259393016847868,5.8671875,0.15033419919469715,0.7032965687329766,0.8451020355982586,0.015151515151515152,0.484375,1.0,0.99609375,0.9921875,0.98046875,0.95703125,0.94140625,0.985209541466651,0.9435235181662694,0.22636502981185913,0.5468373894691467,0.11877453327178955,0.3451395630836487,256,control_chemistry_organic,control,1,29,16,C
0.22265625,-2.1267251396045395,5.9140625,0.6687279895212362,0.7032965687329766,1.0361129933062947,0.017543859649122806,0.5546875,1.0,0.99609375,0.98828125,0.98046875,0.9765625,0.97265625,0.9940627089652826,0.9708543259014171,0.25542616844177246,0.5989704132080078,0.29107946157455444,0.5465055704116821,256,control_chemistry_organic,control,2,0,16,C
0.30859375,0.8085291308659671,5.6015625,-2.787230612655691,-4.534018304810479,0.8557008823181148,0.0,0.3828125,1.0,0.964,0.952,0.948,0.94,0.932,0.9920118641524115,0.9816421536164748,0.24290704727172852,0.6047693490982056,0.306184321641922,0.5490913987159729,256,control_chemistry_organic,control,2,1,16,C
0.30078125,0.5416878335504666,5.61328125,-2.6576321650740566,-4.534018304810479,0.8190037427756148,0.0,0.3984375,1.0,0.964,0.952,0.948,0.944,0.94,0.9941311188293284,0.9265068876708454,0.16819879412651062,0.5532355308532715,0.2392788976430893,0.4074777364730835,256,control_chemistry_organic,control,2,2,16,C
0.26171875,-0.7925186530270365,5.6015625,-2.787230612655691,-4.534018304810479,0.9438868397809379,0.0,0.4765625,1.0,0.964,0.952,0.948,0.94,0.932,0.9920118641524115,0.9816421536164748,0.272045761346817,0.6033555865287781,0.22266022861003876,0.4947059750556946,256,control_chemistry_organic,control,2,3,16,C
0.33203125,1.6090530228124689,5.6015625,-2.787230612655691,-4.534018304810479,0.8993263924881475,0.0,0.3359375,1.0,0.964,0.952,0.948,0.94,0.932,0.9920118641524115,0.9816421536164748,0.16328683495521545,0.5318211317062378,0.17920362949371338,0.34249046444892883,256,control_chemistry_organic,control,2,4,16,C
0.3125,0.9419497795237175,5.4921875,-3.996816123417616,-5.656300063426934,0.8437045678825764,0.0,0.375,1.0,0.9558232931726908,0.9397590361445783,0.9317269076305221,0.9196787148594378,0.8995983935742972,0.9858167086306502,0.9776152586755942,0.24113085865974426,0.729760468006134,0.24380996823310852,0.4849408268928528,256,control_chemistry_organic,control,2,5,16,C
