cancel_rate,drift,mean_depth,mean_depth_excess,d2_excess,timing_cv,isolated_frac,growth_rate,Q_tail_1,Q_tail_2,Q_tail_3,Q_tail_4,Q_tail_5,Q_tail_6,r_plus,r_squared,mean_rho,mean_surp_base,mean_surp_inst,T_actual,topic,paraphrase_idx,seed,block_size,signal_choice
0.2734375,-0.39225670705378557,5.90625,0.5823290244668131,0.32920264919415837,0.8170831446391021,0.04285714285714286,0.453125,1.0,0.9921875,0.984375,0.98046875,0.9765625,0.97265625,0.9952382820213871,0.9739216617740921,0.188661590218544,0.29926812648773193,0.11060652136802673,256,geography_capitals,0,13,16,C
0.390625,0.39285546846387953,5.66015625,0.05957510036548726,0.9853293493418014,0.9607163993603938,0.0,0.21875,1.0,0.99609375,0.98828125,0.953125,0.88671875,0.8359375,0.9551360832034547,0.9301018598744053,0.11374913156032562,0.14673642814159393,0.03298730403184891,256,geography_capitals,0,14,4,C
0.33203125,0.36419370821604813,5.81640625,0.039254001099977676,0.04183719390021423,0.8424483850479177,0.0,0.3359375,1.0,0.9882352941176471,0.9764705882352941,0.9647058823529412,0.9568627450980393,0.9529411764705882,0.9907411337785568,0.9668076196438378,0.11374913156032562,0.14673642814159393,0.03298730403184891,256,geography_capitals,0,14,8,C
0.2890625,0.14142588757721564,5.9140625,0.6687279895212362,0.7032965687329766,0.8083821440177988,0.013513513513513514,0.421875,1.0,0.99609375,0.98828125,0.98046875,0.9765625,0.97265625,0.9940627089652826,0.9708543259014171,0.11374913156032562,0.14673642814159393,0.03298730403184891,256,geography_capitals,0,14,16,C
0.40234375,0.832619052565236,5.05078125,-2.275529336070686,-2.9647660377745564,0.8104883181037389,0.0,0.1953125,1.0,0.9125,0.8875,0.875,0.8625,0.85,0.9830968050977077,0.9762678530384502,0.13058094680309296,0.16022643446922302,0.029645495116710663,256,geography_capitals,0,15,4,C
0.3125,-0.3821048741938873,5.90625,0.657638949935227,0.42217532026580007,0.8363584061045244,0.0125,0.375,1.0,0.9921875,0.984375,0.98046875,0.9765625,0.97265625,0.9952382820213871,0.9739216617740921,0.13058094680309296,0.16022643446922302,0.029645495116710663,256,geography_capitals,0,15,8,C
0.26953125,-0.5256773557115358,5.77734375,-0.8432538989311695,-0.04489127034465989,0.8210168485340218,0.014492753623188406,0.4609375,1.0,0.98828125,0.97265625,0.95703125,0.9375,0.921875,0.9825609180537872,0.997881855228224,0.13058094680309296,0.16022643446922302,0.029645495116710663,256,geography_capitals,0,15,16,C
0.34375,-1.3661988679415467,5.91015625,1.0175666640316097,0.9853293493418014,0.9404795919493306,0.0,0.3125,1.0,0.99609375,0.9921875,0.984375,0.97265625,0.96484375,0.9916716953308852,0.9748654282796898,0.11973153054714203,0.15281863510608673,0.0330871045589447,256,geography_capitals,0,16,4,C
0.34375,0.8119728576620093,5.89453125,0.5769800435654119,0.42217532026580007,0.754990952176568,0.0,0.3125,1.0,0.9921875,0.984375,0.98046875,0.97265625,0.96484375,0.9932361731669301,0.9893270465499124,0.11973153054714203,0.15281863510608673,0.0330871045589447,256,geography_capitals,0,16,8,C
0.28515625,0.008005238919465321,5.94140625,0.9711243672117175,0.7032965687329766,0.7265093817187406,0.0,0.4296875,1.0,0.99609375,0.9921875,0.98828125,0.984375,0.98046875,0.9960551622400232,0.9999945318250933,0.11973153054714203,0.15281863510608673,0.0330871045589447,256,geography_capitals,0,16,16,C
